GeneSymbol,SMILES,ChemicalName,Interaction,InteractionActions,Total Molweight,Molweight,Monoisotopic Mass,cLogP,cLogS,H-Acceptors,H-Donors,Total Surface Area,Relative PSA,Polar Surface Area,Druglikeness,Mutagenic,Tumorigenic,Reproductive Effective,Irritant,Shape Index,Molecular Flexibility,Molecular Complexity,Fragments,Non-H Atoms,Non-C/H Atoms,Metal-Atoms,Electronegative Atoms,Stereo Centers,Rotatable Bonds,Rings Closures,Aromatic Atoms,sp3-Atoms,Small Rings,Carbo-Rings,Hetero-Rings,Saturated Rings,Non-Aromatic Rings,Aromatic Rings,Saturated Carbo-Rings,Non-Aromatic Carbo-Rings,Carbo-Aromatic Rings,Saturated Hetero-Rings,Non-Aromatic Hetero-Rings,Hetero-Aromatic Rings,Amides,Amines,Alkyl-Amines,Aromatic Amines,Aromatic Nitrogens,Basic Nitrogens,Acidic Oxygens,Prediccion
MAPK1,CS(=O)CCCCN=C=S,sulforaphane,sulforaphane results in increased phosphorylation of MAPK1 protein,increases^phosphorylation,177.291,177.291,177.028204,1.1441,-1.255,2,0,148.8,0.41821,80.73,-6.4748,low,low,low,none,0.9,0.64445,0.48648,1,10,4,0,4,1,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
H1-0,CS(=O)CCCCN=C=S,sulforaphane,sulforaphane results in decreased expression of H1-0 mRNA,decreases^expression,177.291,177.291,177.028204,1.1441,-1.255,2,0,148.8,0.41821,80.73,-6.4748,low,low,low,none,0.9,0.64445,0.48648,1,10,4,0,4,1,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
HLA-G,CS(=O)CCCCN=C=S,sulforaphane,sulforaphane results in decreased expression of HLA-G mRNA,decreases^expression,177.291,177.291,177.028204,1.1441,-1.255,2,0,148.8,0.41821,80.73,-6.4748,low,low,low,none,0.9,0.64445,0.48648,1,10,4,0,4,1,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TXN,CS(=O)CCCCN=C=S,sulforaphane,sulforaphane metabolite promotes the reaction [[Tobacco Smoke Pollution co-treated with Particulate Matter] results in increased expression of TXN mRNA],affects^cotreatment|increases^expression|increases^reaction,177.291,177.291,177.028204,1.1441,-1.255,2,0,148.8,0.41821,80.73,-6.4748,low,low,low,none,0.9,0.64445,0.48648,1,10,4,0,4,1,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TXN,CS(=O)CCCCN=C=S,sulforaphane,sulforaphane metabolite results in increased expression of TXN mRNA,increases^expression,177.291,177.291,177.028204,1.1441,-1.255,2,0,148.8,0.41821,80.73,-6.4748,low,low,low,none,0.9,0.64445,0.48648,1,10,4,0,4,1,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TXN,CS(=O)CCCCN=C=S,sulforaphane,sulforaphane promotes the reaction [[Tobacco Smoke Pollution co-treated with Particulate Matter] results in increased expression of TXN mRNA],affects^cotreatment|increases^expression|increases^reaction,177.291,177.291,177.028204,1.1441,-1.255,2,0,148.8,0.41821,80.73,-6.4748,low,low,low,none,0.9,0.64445,0.48648,1,10,4,0,4,1,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TXN,CS(=O)CCCCN=C=S,sulforaphane,sulforaphane results in decreased methylation of TXN gene,decreases^methylation,177.291,177.291,177.028204,1.1441,-1.255,2,0,148.8,0.41821,80.73,-6.4748,low,low,low,none,0.9,0.64445,0.48648,1,10,4,0,4,1,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TXN,CS(=O)CCCCN=C=S,sulforaphane,sulforaphane results in increased expression of TXN mRNA,increases^expression,177.291,177.291,177.028204,1.1441,-1.255,2,0,148.8,0.41821,80.73,-6.4748,low,low,low,none,0.9,0.64445,0.48648,1,10,4,0,4,1,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TXN,CS(=O)CCCCN=C=S,sulforaphane,sulforaphane results in increased expression of TXN protein,increases^expression,177.291,177.291,177.028204,1.1441,-1.255,2,0,148.8,0.41821,80.73,-6.4748,low,low,low,none,0.9,0.64445,0.48648,1,10,4,0,4,1,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MAP2K6,CS(=O)CCCCN=C=S,sulforaphane,sulforaphane results in decreased expression of MAP2K6 mRNA,decreases^expression,177.291,177.291,177.028204,1.1441,-1.255,2,0,148.8,0.41821,80.73,-6.4748,low,low,low,none,0.9,0.64445,0.48648,1,10,4,0,4,1,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MAPK9,CS(=O)CCCCN=C=S,sulforaphane,sulforaphane inhibits the reaction [Pyruvaldehyde results in increased phosphorylation of MAPK9 protein],decreases^reaction|increases^phosphorylation,177.291,177.291,177.028204,1.1441,-1.255,2,0,148.8,0.41821,80.73,-6.4748,low,low,low,none,0.9,0.64445,0.48648,1,10,4,0,4,1,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MAPK9,CS(=O)CCCCN=C=S,sulforaphane,sulforaphane metabolite promotes the reaction [[Tobacco Smoke Pollution co-treated with Particulate Matter] results in increased phosphorylation of MAPK9 protein],affects^cotreatment|increases^phosphorylation|increases^reaction,177.291,177.291,177.028204,1.1441,-1.255,2,0,148.8,0.41821,80.73,-6.4748,low,low,low,none,0.9,0.64445,0.48648,1,10,4,0,4,1,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MAPK9,CS(=O)CCCCN=C=S,sulforaphane,sulforaphane promotes the reaction [[Tobacco Smoke Pollution co-treated with Particulate Matter] results in increased phosphorylation of MAPK9 protein],affects^cotreatment|increases^phosphorylation|increases^reaction,177.291,177.291,177.028204,1.1441,-1.255,2,0,148.8,0.41821,80.73,-6.4748,low,low,low,none,0.9,0.64445,0.48648,1,10,4,0,4,1,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MAP2K4,CS(=O)CCCCN=C=S,sulforaphane,sulforaphane results in increased expression of MAP2K4 mRNA,increases^expression,177.291,177.291,177.028204,1.1441,-1.255,2,0,148.8,0.41821,80.73,-6.4748,low,low,low,none,0.9,0.64445,0.48648,1,10,4,0,4,1,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CCNE2,CS(=O)CCCCN=C=S,sulforaphane,sulforaphane results in decreased expression of CCNE2 mRNA,decreases^expression,177.291,177.291,177.028204,1.1441,-1.255,2,0,148.8,0.41821,80.73,-6.4748,low,low,low,none,0.9,0.64445,0.48648,1,10,4,0,4,1,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ETS2,CS(=O)CCCCN=C=S,sulforaphane,sulforaphane results in decreased expression of ETS2 mRNA,decreases^expression,177.291,177.291,177.028204,1.1441,-1.255,2,0,148.8,0.41821,80.73,-6.4748,low,low,low,none,0.9,0.64445,0.48648,1,10,4,0,4,1,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
HMGA2,CS(=O)CCCCN=C=S,sulforaphane,sulforaphane results in increased expression of HMGA2 mRNA,increases^expression,177.291,177.291,177.028204,1.1441,-1.255,2,0,148.8,0.41821,80.73,-6.4748,low,low,low,none,0.9,0.64445,0.48648,1,10,4,0,4,1,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
RASSF5,CS(=O)CCCCN=C=S,sulforaphane,sulforaphane results in decreased expression of RASSF5 mRNA,decreases^expression,177.291,177.291,177.028204,1.1441,-1.255,2,0,148.8,0.41821,80.73,-6.4748,low,low,low,none,0.9,0.64445,0.48648,1,10,4,0,4,1,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CBX6,CS(=O)CCCCN=C=S,sulforaphane,sulforaphane results in increased expression of CBX6 mRNA,increases^expression,177.291,177.291,177.028204,1.1441,-1.255,2,0,148.8,0.41821,80.73,-6.4748,low,low,low,none,0.9,0.64445,0.48648,1,10,4,0,4,1,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TGFB3,CS(=O)CCCCN=C=S,sulforaphane,sulforaphane results in decreased expression of TGFB3 mRNA,decreases^expression,177.291,177.291,177.028204,1.1441,-1.255,2,0,148.8,0.41821,80.73,-6.4748,low,low,low,none,0.9,0.64445,0.48648,1,10,4,0,4,1,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AKT1,CSC(=O)OCC1=CC(C2C1C(OC=C2C(=O)O)OC3C(C(C(C(O3)CO)O)O)O)O,paederosidic acid,paederosidic acid results in decreased phosphorylation of AKT1 protein,decreases^phosphorylation,464.443,464.443,464.09885,-2.3345,-1.482,12,6,305.79,0.53033,217.74,-2.6793,none,none,none,none,0.45161,0.53889,0.93689,1,31,13,0,13,9,8,3,0,23,3,1,2,1,3,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1
MAPK8,CSC(=O)OCC1=CC(C2C1C(OC=C2C(=O)O)OC3C(C(C(C(O3)CO)O)O)O)O,paederosidic acid,MAPK8 protein affects the reaction [paederosidic acid results in decreased expression of BCL2 protein],affects^reaction|decreases^expression,464.443,464.443,464.09885,-2.3345,-1.482,12,6,305.79,0.53033,217.74,-2.6793,none,none,none,none,0.45161,0.53889,0.93689,1,31,13,0,13,9,8,3,0,23,3,1,2,1,3,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1
MAPK8,CSC(=O)OCC1=CC(C2C1C(OC=C2C(=O)O)OC3C(C(C(C(O3)CO)O)O)O)O,paederosidic acid,MAPK8 protein affects the reaction [paederosidic acid results in increased cleavage of CASP3 protein],affects^reaction|increases^cleavage,464.443,464.443,464.09885,-2.3345,-1.482,12,6,305.79,0.53033,217.74,-2.6793,none,none,none,none,0.45161,0.53889,0.93689,1,31,13,0,13,9,8,3,0,23,3,1,2,1,3,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1
MAPK8,CSC(=O)OCC1=CC(C2C1C(OC=C2C(=O)O)OC3C(C(C(C(O3)CO)O)O)O)O,paederosidic acid,MAPK8 protein affects the reaction [paederosidic acid results in increased cleavage of CASP8 protein],affects^reaction|increases^cleavage,464.443,464.443,464.09885,-2.3345,-1.482,12,6,305.79,0.53033,217.74,-2.6793,none,none,none,none,0.45161,0.53889,0.93689,1,31,13,0,13,9,8,3,0,23,3,1,2,1,3,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1
MAPK8,CSC(=O)OCC1=CC(C2C1C(OC=C2C(=O)O)OC3C(C(C(C(O3)CO)O)O)O)O,paederosidic acid,MAPK8 protein affects the reaction [paederosidic acid results in increased cleavage of CASP9 protein],affects^reaction|increases^cleavage,464.443,464.443,464.09885,-2.3345,-1.482,12,6,305.79,0.53033,217.74,-2.6793,none,none,none,none,0.45161,0.53889,0.93689,1,31,13,0,13,9,8,3,0,23,3,1,2,1,3,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1
MAPK8,CSC(=O)OCC1=CC(C2C1C(OC=C2C(=O)O)OC3C(C(C(C(O3)CO)O)O)O)O,paederosidic acid,MAPK8 protein affects the reaction [paederosidic acid results in increased expression of BAX protein],affects^reaction|increases^expression,464.443,464.443,464.09885,-2.3345,-1.482,12,6,305.79,0.53033,217.74,-2.6793,none,none,none,none,0.45161,0.53889,0.93689,1,31,13,0,13,9,8,3,0,23,3,1,2,1,3,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1
MAPK8,CSC(=O)OCC1=CC(C2C1C(OC=C2C(=O)O)OC3C(C(C(C(O3)CO)O)O)O)O,paederosidic acid,MAPK8 protein affects the reaction [paederosidic acid results in increased expression of BID protein],affects^reaction|increases^expression,464.443,464.443,464.09885,-2.3345,-1.482,12,6,305.79,0.53033,217.74,-2.6793,none,none,none,none,0.45161,0.53889,0.93689,1,31,13,0,13,9,8,3,0,23,3,1,2,1,3,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1
MAPK3,CSC=CCCN=C=S,4-(methylthio)-3-butenyl isothiocyanate,4-(methylthio)-3-butenyl isothiocyanate results in increased phosphorylation of MAPK3 protein,increases^phosphorylation,159.276,159.276,159.017639,2.7657,-2.284,1,0,142.55,0.39986,69.75,-4.185,low,low,low,none,1.0,0.66231,0.40236,1,9,3,0,3,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MAPK3,CSC=CCCN=C=S,4-(methylthio)-3-butenyl isothiocyanate,Acetylcysteine inhibits the reaction [4-(methylthio)-3-butenyl isothiocyanate results in increased phosphorylation of MAPK3 protein],decreases^reaction|increases^phosphorylation,159.276,159.276,159.017639,2.7657,-2.284,1,0,142.55,0.39986,69.75,-4.185,low,low,low,none,1.0,0.66231,0.40236,1,9,3,0,3,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MAPK1,CSC=CCCN=C=S,4-(methylthio)-3-butenyl isothiocyanate,4-(methylthio)-3-butenyl isothiocyanate results in increased phosphorylation of MAPK1 protein,increases^phosphorylation,159.276,159.276,159.017639,2.7657,-2.284,1,0,142.55,0.39986,69.75,-4.185,low,low,low,none,1.0,0.66231,0.40236,1,9,3,0,3,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MAPK1,CSC=CCCN=C=S,4-(methylthio)-3-butenyl isothiocyanate,Acetylcysteine inhibits the reaction [4-(methylthio)-3-butenyl isothiocyanate results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,159.276,159.276,159.017639,2.7657,-2.284,1,0,142.55,0.39986,69.75,-4.185,low,low,low,none,1.0,0.66231,0.40236,1,9,3,0,3,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TP53,CSCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,5'-methylthioadenosine,5'-methylthioadenosine results in increased expression of TP53 protein,increases^expression,297.338,297.338,297.08956,-0.6637,-3.207,8,3,204.57,0.53155,144.61,-0.33194,none,none,none,none,0.55,0.40622,0.87805,1,20,9,0,9,4,3,3,9,10,3,0,3,1,1,2,0,0,0,1,1,2,0,1,0,1,4,1,0,1
AKT1,CSCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,5'-methylthioadenosine,5'-methylthioadenosine results in decreased phosphorylation of AKT1 protein,decreases^phosphorylation,297.338,297.338,297.08956,-0.6637,-3.207,8,3,204.57,0.53155,144.61,-0.33194,none,none,none,none,0.55,0.40622,0.87805,1,20,9,0,9,4,3,3,9,10,3,0,3,1,1,2,0,0,0,1,1,2,0,1,0,1,4,1,0,1
AKT1,CSCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,5'-methylthioadenosine,IL7 protein inhibits the reaction [5'-methylthioadenosine results in decreased phosphorylation of AKT1 protein],decreases^phosphorylation|decreases^reaction,297.338,297.338,297.08956,-0.6637,-3.207,8,3,204.57,0.53155,144.61,-0.33194,none,none,none,none,0.55,0.40622,0.87805,1,20,9,0,9,4,3,3,9,10,3,0,3,1,1,2,0,0,0,1,1,2,0,1,0,1,4,1,0,1
MTOR,CSCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,5'-methylthioadenosine,5'-methylthioadenosine results in decreased phosphorylation of MTOR protein,decreases^phosphorylation,297.338,297.338,297.08956,-0.6637,-3.207,8,3,204.57,0.53155,144.61,-0.33194,none,none,none,none,0.55,0.40622,0.87805,1,20,9,0,9,4,3,3,9,10,3,0,3,1,1,2,0,0,0,1,1,2,0,1,0,1,4,1,0,1
AKT1,CSCCC(C(=O)O)N,Methionine,[Methionine co-treated with Sorafenib] results in decreased phosphorylation of AKT1 protein,affects^cotreatment|decreases^phosphorylation,149.213,149.213,149.051049,-2.3875,-1.051,3,2,115.89,0.50824,88.62,-13.321,none,none,none,none,0.77778,0.76248,0.57565,1,9,4,0,4,1,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
AKT1,CSCCC(C(=O)O)N,Methionine,Methionine inhibits the reaction [Gefitinib results in increased phosphorylation of AKT1 protein],decreases^reaction|increases^phosphorylation,149.213,149.213,149.051049,-2.3875,-1.051,3,2,115.89,0.50824,88.62,-13.321,none,none,none,none,0.77778,0.76248,0.57565,1,9,4,0,4,1,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
MAPK3,CSCCC(C(=O)O)N,Methionine,[Methionine co-treated with Sorafenib] results in decreased phosphorylation of MAPK3 protein,affects^cotreatment|decreases^phosphorylation,149.213,149.213,149.051049,-2.3875,-1.051,3,2,115.89,0.50824,88.62,-13.321,none,none,none,none,0.77778,0.76248,0.57565,1,9,4,0,4,1,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
MAPK3,CSCCC(C(=O)O)N,Methionine,Methionine promotes the reaction [Gefitinib results in decreased phosphorylation of MAPK3 protein],decreases^phosphorylation|increases^reaction,149.213,149.213,149.051049,-2.3875,-1.051,3,2,115.89,0.50824,88.62,-13.321,none,none,none,none,0.77778,0.76248,0.57565,1,9,4,0,4,1,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
MAPK8,CSCCC(C(=O)O)N,Methionine,Methionine deficiency results in increased activity of MAPK8 protein,increases^activity,149.213,149.213,149.051049,-2.3875,-1.051,3,2,115.89,0.50824,88.62,-13.321,none,none,none,none,0.77778,0.76248,0.57565,1,9,4,0,4,1,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
MAPK1,CSCCC(C(=O)O)N,Methionine,[Methionine co-treated with Sorafenib] results in decreased phosphorylation of MAPK1 protein,affects^cotreatment|decreases^phosphorylation,149.213,149.213,149.051049,-2.3875,-1.051,3,2,115.89,0.50824,88.62,-13.321,none,none,none,none,0.77778,0.76248,0.57565,1,9,4,0,4,1,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
MAPK1,CSCCC(C(=O)O)N,Methionine,Methionine promotes the reaction [Gefitinib results in decreased phosphorylation of MAPK1 protein],decreases^phosphorylation|increases^reaction,149.213,149.213,149.051049,-2.3875,-1.051,3,2,115.89,0.50824,88.62,-13.321,none,none,none,none,0.77778,0.76248,0.57565,1,9,4,0,4,1,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
CEBPB,CSCCC(C(=O)O)N,Methionine,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one inhibits the reaction [[Methionine deficiency co-treated with Choline deficiency] results in increased expression of CEBPB mRNA],affects^cotreatment|decreases^reaction|increases^expression,149.213,149.213,149.051049,-2.3875,-1.051,3,2,115.89,0.50824,88.62,-13.321,none,none,none,none,0.77778,0.76248,0.57565,1,9,4,0,4,1,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
CEBPB,CSCCC(C(=O)O)N,Methionine,[Methionine deficiency co-treated with Choline deficiency] results in increased expression of CEBPB mRNA,affects^cotreatment|increases^expression,149.213,149.213,149.051049,-2.3875,-1.051,3,2,115.89,0.50824,88.62,-13.321,none,none,none,none,0.77778,0.76248,0.57565,1,9,4,0,4,1,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
CEBPB,CSCCC(C(=O)O)N,Methionine,Quercetin inhibits the reaction [[Methionine deficiency co-treated with Choline deficiency] results in increased expression of CEBPB mRNA],affects^cotreatment|decreases^reaction|increases^expression,149.213,149.213,149.051049,-2.3875,-1.051,3,2,115.89,0.50824,88.62,-13.321,none,none,none,none,0.77778,0.76248,0.57565,1,9,4,0,4,1,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
STAT3,N([N+](=O)[O-])O,oxyhyponitrite,oxyhyponitrite inhibits the reaction [LIF protein results in increased activity of STAT3 protein],decreases^reaction|increases^activity,78.0269,78.0269,78.006543,-0.8585,-1.108,5,2,54.98,1.0,78.08,-5.08,none,none,none,none,0.8,0.61655,0.69315,1,5,5,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FOS,N(=O)OO,Peroxynitrous Acid,ebselen inhibits the reaction [Peroxynitrous Acid affects the localization of and affects the activity of FOS protein],affects^activity|affects^localization|decreases^reaction,63.0119,63.0119,62.995644,0.3386,-0.353,4,1,47.65,1.0,58.89,-3.0319,high,high,high,low,1.0,0.48996,0.0,1,4,4,0,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FOS,N(=O)OO,Peroxynitrous Acid,Peroxynitrous Acid affects the localization of and affects the activity of FOS protein,affects^activity|affects^localization,63.0119,63.0119,62.995644,0.3386,-0.353,4,1,47.65,1.0,58.89,-3.0319,high,high,high,low,1.0,0.48996,0.0,1,4,4,0,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FOS,N(=O)OO,Peroxynitrous Acid,Selenocysteine inhibits the reaction [Peroxynitrous Acid affects the localization of and affects the activity of FOS protein],affects^activity|affects^localization|decreases^reaction,63.0119,63.0119,62.995644,0.3386,-0.353,4,1,47.65,1.0,58.89,-3.0319,high,high,high,low,1.0,0.48996,0.0,1,4,4,0,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FOS,N(=O)OO,Peroxynitrous Acid,Selenomethionine inhibits the reaction [Peroxynitrous Acid affects the localization of and affects the activity of FOS protein],affects^activity|affects^localization|decreases^reaction,63.0119,63.0119,62.995644,0.3386,-0.353,4,1,47.65,1.0,58.89,-3.0319,high,high,high,low,1.0,0.48996,0.0,1,4,4,0,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RELA,N(=O)OO,Peroxynitrous Acid,ebselen inhibits the reaction [Peroxynitrous Acid affects the localization of and affects the activity of RELA protein],affects^activity|affects^localization|decreases^reaction,63.0119,63.0119,62.995644,0.3386,-0.353,4,1,47.65,1.0,58.89,-3.0319,high,high,high,low,1.0,0.48996,0.0,1,4,4,0,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RELA,N(=O)OO,Peroxynitrous Acid,Peroxynitrous Acid affects the localization of RELA protein,affects^localization,63.0119,63.0119,62.995644,0.3386,-0.353,4,1,47.65,1.0,58.89,-3.0319,high,high,high,low,1.0,0.48996,0.0,1,4,4,0,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RELA,N(=O)OO,Peroxynitrous Acid,Selenocysteine inhibits the reaction [Peroxynitrous Acid affects the localization of and affects the activity of RELA protein],affects^activity|affects^localization|decreases^reaction,63.0119,63.0119,62.995644,0.3386,-0.353,4,1,47.65,1.0,58.89,-3.0319,high,high,high,low,1.0,0.48996,0.0,1,4,4,0,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RELA,N(=O)OO,Peroxynitrous Acid,Selenomethionine inhibits the reaction [Peroxynitrous Acid affects the localization of and affects the activity of RELA protein],affects^activity|affects^localization|decreases^reaction,63.0119,63.0119,62.995644,0.3386,-0.353,4,1,47.65,1.0,58.89,-3.0319,high,high,high,low,1.0,0.48996,0.0,1,4,4,0,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MYC,O[As](=O)(O)O,arsenic acid,arsenic acid results in increased expression of MYC mRNA,increases^expression,141.942,141.942,141.924729,0.3317,3.28,4,3,52.34,1.0,77.76,-1.5793,high,high,high,high,0.6,0.0,0.54931,1,5,5,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAPK3,O[As](=O)(O)O,arsenic acid,arsenic acid results in increased activity of MAPK3 protein,increases^activity,141.942,141.942,141.924729,0.3317,3.28,4,3,52.34,1.0,77.76,-1.5793,high,high,high,high,0.6,0.0,0.54931,1,5,5,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAPK3,O[As](=O)(O)O,arsenic acid,EGFR protein affects the reaction [arsenic acid results in increased activity of MAPK3 protein],affects^reaction|increases^activity,141.942,141.942,141.924729,0.3317,3.28,4,3,52.34,1.0,77.76,-1.5793,high,high,high,high,0.6,0.0,0.54931,1,5,5,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAPK3,O[As](=O)(O)O,arsenic acid,RTKI cpd inhibits the reaction [arsenic acid results in increased activity of MAPK3 protein],decreases^reaction|increases^activity,141.942,141.942,141.924729,0.3317,3.28,4,3,52.34,1.0,77.76,-1.5793,high,high,high,high,0.6,0.0,0.54931,1,5,5,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAPK3,O[As](=O)(O)O,arsenic acid,Suramin inhibits the reaction [arsenic acid results in increased activity of MAPK3 protein],decreases^reaction|increases^activity,141.942,141.942,141.924729,0.3317,3.28,4,3,52.34,1.0,77.76,-1.5793,high,high,high,high,0.6,0.0,0.54931,1,5,5,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAPK1,O[As](=O)(O)O,arsenic acid,arsenic acid results in increased activity of MAPK1 protein,increases^activity,141.942,141.942,141.924729,0.3317,3.28,4,3,52.34,1.0,77.76,-1.5793,high,high,high,high,0.6,0.0,0.54931,1,5,5,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAPK1,O[As](=O)(O)O,arsenic acid,EGFR protein affects the reaction [arsenic acid results in increased activity of MAPK1 protein],affects^reaction|increases^activity,141.942,141.942,141.924729,0.3317,3.28,4,3,52.34,1.0,77.76,-1.5793,high,high,high,high,0.6,0.0,0.54931,1,5,5,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAPK1,O[As](=O)(O)O,arsenic acid,RTKI cpd inhibits the reaction [arsenic acid results in increased activity of MAPK1 protein],decreases^reaction|increases^activity,141.942,141.942,141.924729,0.3317,3.28,4,3,52.34,1.0,77.76,-1.5793,high,high,high,high,0.6,0.0,0.54931,1,5,5,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAPK1,O[As](=O)(O)O,arsenic acid,Suramin inhibits the reaction [arsenic acid results in increased activity of MAPK1 protein],decreases^reaction|increases^activity,141.942,141.942,141.924729,0.3317,3.28,4,3,52.34,1.0,77.76,-1.5793,high,high,high,high,0.6,0.0,0.54931,1,5,5,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
